country,continent,week_start,new_cases,new_deaths,new_cases_per_M,new_deaths_per_M
Japan,Asia,2021-12-20,1825,8,14.72,0.065
Japan,Asia,2021-12-27,3019,8,24.36,0.065
Japan,Asia,2022-01-03,30796,8,248.45,0.065
Japan,Asia,2022-01-10,114235,30,921.61,0.242
Japan,Asia,2022-01-17,289814,73,2338.12,0.589
Japan,Asia,2022-01-24,499985,258,4033.71,2.081
Japan,Asia,2022-01-31,630951,560,5090.3,4.518
Japan,Asia,2022-02-07,611609,1035,4934.25,8.35
Japan,Asia,2022-02-14,572555,1462,4619.18,11.795
Japan,Asia,2022-02-21,469867,1449,3790.73,11.69
Japan,Asia,2022-02-28,438913,1665,3541.0,13.433
Japan,Asia,2022-03-07,378863,1219,3056.54,9.834
Japan,Asia,2022-03-14,331694,891,2675.99,7.188
Japan,Asia,2022-03-21,273629,722,2207.55,5.825
Japan,Asia,2022-03-28,324367,519,2616.88,4.187
Japan,Asia,2022-04-04,337477,398,2722.65,3.211
Japan,Asia,2022-04-11,334688,339,2700.15,2.735
Japan,Asia,2022-04-18,285761,285,2305.42,2.299
Japan,Asia,2022-04-25,241921,293,1951.74,2.364
Japan,Asia,2022-05-02,197600,212,1594.17,1.71
Japan,Asia,2022-05-09,273523,248,2206.69,2.001
Japan,Asia,2022-05-16,245627,246,1981.63,1.985
Japan,Asia,2022-05-23,192931,251,1556.5,2.025
Japan,Asia,2022-05-30,134170,215,1082.44,1.735
Japan,Asia,2022-06-06,105948,137,854.75,1.105
Japan,Asia,2022-06-13,98001,135,790.64,1.089
Japan,Asia,2022-06-20,103653,94,836.24,0.758
Japan,Asia,2022-06-27,122586,193,988.98,1.557
Japan,Asia,2022-07-04,269760,113,2176.33,0.912
Japan,Asia,2022-07-11,559111,165,4510.72,1.331
Japan,Asia,2022-07-18,969068,330,7818.11,2.662
Japan,Asia,2022-07-25,1379099,754,11126.1,6.083
Japan,Asia,2022-08-01,1496968,1131,12077.03,9.125
Japan,Asia,2022-08-08,1395301,1546,11256.81,12.473
Japan,Asia,2022-08-15,1476374,1906,11910.88,15.377
Japan,Asia,2022-08-22,1258772,1976,10155.34,15.942
Japan,Asia,2022-08-29,1164787,2040,9397.1,16.458
Japan,Asia,2022-09-05,537181,1501,4333.79,12.11
Japan,Asia,2022-09-12,605919,1033,4888.35,8.334
Japan,Asia,2022-09-19,535502,636,4320.25,5.131
Japan,Asia,2022-09-26,306958,555,2476.43,4.478
Japan,Asia,2022-10-03,208547,493,1682.49,3.977
Japan,Asia,2022-10-10,218276,379,1760.98,3.058
Japan,Asia,2022-10-17,233682,457,1885.27,3.687
Japan,Asia,2022-10-24,281974,364,2274.87,2.937
Japan,Asia,2022-10-31,401693,428,3240.72,3.453
Japan,Asia,2022-11-07,503766,576,4064.21,4.647
Japan,Asia,2022-11-14,593075,767,4784.73,6.188
Japan,Asia,2022-11-21,698772,952,5637.45,7.68
Japan,Asia,2022-11-28,749895,1174,6049.9,9.471
Japan,Asia,2022-12-05,849371,1435,6852.44,11.577
Japan,Asia,2022-12-12,1046650,1687,8444.02,13.61
Japan,Asia,2022-12-19,1149932,2083,9277.26,16.805
Japan,Asia,2022-12-26,946130,1908,7633.05,15.393
Japan,Asia,2023-01-02,1070496,775,8636.4,6.252
Japan,Asia,2023-01-09,1025321,0,8271.94,0.0
Japan,Asia,2023-01-16,672526,0,5425.71,0.0
Japan,Asia,2023-01-23,438754,0,3539.72,0.0
Japan,Asia,2023-01-30,292614,10981,2360.71,88.591
Japan,Asia,2023-02-06,223365,1218,1802.03,9.826
Japan,Asia,2023-02-13,141082,991,1138.2,7.995
Japan,Asia,2023-02-20,95874,582,773.48,4.695
Japan,Asia,2023-02-27,78930,503,636.78,4.058
Japan,Asia,2023-03-06,65012,428,524.49,3.453
Japan,Asia,2023-03-13,51856,312,418.36,2.517
Japan,Asia,2023-03-20,47096,236,379.95,1.904
Japan,Asia,2023-03-27,47398,206,382.39,1.662
Japan,Asia,2023-04-03,53989,143,435.56,1.154
Japan,Asia,2023-04-10,56847,139,458.62,1.121
Japan,Asia,2023-04-17,65510,141,528.51,1.138
Japan,Asia,2023-04-24,74812,166,603.56,1.339
Japan,Asia,2023-05-01,0,0,0.0,0.0
Mexico,North America,2019-12-30,0,0,0.0,0.0
Mexico,North America,2020-01-06,0,0,0.0,0.0
Mexico,North America,2020-01-13,0,0,0.0,0.0
Mexico,North America,2020-01-20,0,0,0.0,0.0
Mexico,North America,2020-01-27,0,0,0.0,0.0
Mexico,North America,2020-02-03,0,0,0.0,0.0
Mexico,North America,2020-02-10,0,0,0.0,0.0
Mexico,North America,2020-02-17,1,0,0.01,0.0
Mexico,North America,2020-02-24,5,0,0.04,0.0
Mexico,North America,2020-03-02,45,0,0.35,0.0
Mexico,North America,2020-03-09,183,0,1.44,0.0
Mexico,North America,2020-03-16,669,4,5.25,0.031
Mexico,North America,2020-03-23,1214,24,9.52,0.188
Mexico,North America,2020-03-30,2134,146,16.74,1.145
Mexico,North America,2020-04-06,3291,382,25.81,2.996
Mexico,North America,2020-04-13,5958,749,46.73,5.874
Mexico,North America,2020-04-20,9264,1453,72.66,11.396
Mexico,North America,2020-04-27,11571,2361,90.75,18.517
Mexico,North America,2020-05-04,15196,2893,119.18,22.689
Mexico,North America,2020-05-11,19538,3414,153.23,26.776
Mexico,North America,2020-05-18,24187,3994,189.7,31.324
Mexico,North America,2020-05-25,26973,4178,211.55,32.768
Mexico,North America,2020-06-01,30556,4512,239.65,35.387
Mexico,North America,2020-06-08,34822,4891,273.1,38.36
Mexico,North America,2020-06-15,37587,4986,294.79,39.105
Mexico,North America,2020-06-22,39306,4569,308.27,35.834
Mexico,North America,2020-06-29,43553,4971,341.58,38.987
Mexico,North America,2020-07-06,44406,5374,348.27,42.148
Mexico,North America,2020-07-13,49775,5534,390.38,43.403
Mexico,North America,2020-07-20,50177,5464,393.53,42.854
Mexico,North America,2020-07-27,45999,5258,360.76,41.238
Mexico,North America,2020-08-03,41814,5027,327.94,39.426
Mexico,North America,2020-08-10,39452,4522,309.42,35.466
Mexico,North America,2020-08-17,37867,4065,296.99,31.881
Mexico,North America,2020-08-24,39230,3731,307.68,29.262
Mexico,North America,2020-08-31,38873,3556,304.88,27.889
Mexico,North America,2020-09-07,35339,3208,277.16,25.16
Mexico,North America,2020-09-14,29659,2955,232.61,23.176
Mexico,North America,2020-09-21,33716,2840,264.43,22.274
Mexico,North America,2020-09-28,32636,2586,255.96,20.282
Mexico,North America,2020-10-05,33071,2488,259.37,19.513
Mexico,North America,2020-10-12,38778,2689,304.13,21.09
Mexico,North America,2020-10-19,44301,3107,347.45,24.368
Mexico,North America,2020-10-26,42679,3336,334.73,26.164
Mexico,North America,2020-11-02,40741,3482,319.53,27.309
Mexico,North America,2020-11-09,48200,3561,378.03,27.929
Mexico,North America,2020-11-16,44816,3709,351.49,29.089
Mexico,North America,2020-11-23,56457,4060,442.79,31.842
Mexico,North America,2020-11-30,64076,4235,502.54,33.215
Mexico,North America,2020-12-07,73050,4644,572.92,36.422
Mexico,North America,2020-12-14,77433,5157,607.3,40.446
Mexico,North America,2020-12-21,64816,5775,508.34,45.293
Mexico,North America,2020-12-28,72877,6552,571.57,51.387
Mexico,North America,2021-01-04,105375,7632,826.44,59.857
Mexico,North America,2021-01-11,110588,8745,867.33,68.586
Mexico,North America,2021-01-18,104374,9877,818.59,77.464
Mexico,North America,2021-01-25,90123,9495,706.82,74.468
Mexico,North America,2021-02-01,61598,8292,483.11,65.033
Mexico,North America,2021-02-08,53192,6731,417.18,52.79
Mexico,North America,2021-02-15,43136,5321,338.31,41.732
Mexico,North America,2021-02-22,42204,4449,331.0,34.893
Mexico,North America,2021-03-01,40192,3889,315.22,30.501
Mexico,North America,2021-03-08,34305,3411,269.05,26.752
Mexico,North America,2021-03-15,28302,2881,221.97,22.595
Mexico,North America,2021-03-22,28664,2442,224.81,19.152
Mexico,North America,2021-03-29,21218,2273,166.41,17.827
Mexico,North America,2021-04-05,26011,2060,204.0,16.156
Mexico,North America,2021-04-12,23767,1923,186.4,15.082
Mexico,North America,2021-04-19,20925,1611,164.11,12.635
Mexico,North America,2021-04-26,19142,1400,150.13,10.98
Mexico,North America,2021-05-03,16175,1164,126.86,9.129
Mexico,North America,2021-05-10,14482,963,113.58,7.553
Mexico,North America,2021-05-17,14750,827,115.68,6.486
Mexico,North America,2021-05-24,15313,746,120.1,5.851
Mexico,North America,2021-05-31,16193,654,127.0,5.129
Mexico,North America,2021-06-07,19451,708,152.55,5.553
Mexico,North America,2021-06-14,22779,686,178.65,5.38
Mexico,North America,2021-06-21,29738,769,233.23,6.031
Mexico,North America,2021-06-28,37423,931,293.5,7.302
Mexico,North America,2021-07-05,55106,1114,432.19,8.737
Mexico,North America,2021-07-12,78515,1460,615.78,11.451
Mexico,North America,2021-07-19,102995,2197,807.78,17.231
Mexico,North America,2021-07-26,122311,3135,959.27,24.587
Mexico,North America,2021-08-02,128282,4191,1006.1,32.87
Mexico,North America,2021-08-09,135141,4909,1059.9,38.501
Mexico,North America,2021-08-16,120883,5528,948.07,43.355
Mexico,North America,2021-08-23,103015,5539,807.93,43.442
Mexico,North America,2021-08-30,87342,5103,685.01,40.022
Mexico,North America,2021-09-06,76284,4561,598.29,35.771
Mexico,North America,2021-09-13,57961,3950,454.58,30.979
Mexico,North America,2021-09-20,58868,3416,461.69,26.791
Mexico,North America,2021-09-27,44758,2863,351.03,22.454
Mexico,North America,2021-10-04,36194,2389,283.87,18.737
Mexico,North America,2021-10-11,31059,2006,243.59,15.733
Mexico,North America,2021-10-18,25762,1633,202.05,12.807
Mexico,North America,2021-10-25,23445,1375,183.88,10.784
Mexico,North America,2021-11-01,18907,1159,148.29,9.09
Mexico,North America,2021-11-08,20001,1012,156.87,7.937
Mexico,North America,2021-11-15,17228,965,135.12,7.568
Mexico,North America,2021-11-22,19349,927,151.75,7.27
Mexico,North America,2021-11-29,18247,940,143.11,7.372
Mexico,North America,2021-12-06,17484,903,137.12,7.082
Mexico,North America,2021-12-13,16128,848,126.49,6.651
Mexico,North America,2021-12-20,21003,810,164.72,6.353
Mexico,North America,2021-12-27,56920,770,446.42,6.039
Mexico,North America,2022-01-03,194803,909,1527.82,7.129
Mexico,North America,2022-01-10,406782,1385,3190.34,10.862
Mexico,North America,2022-01-17,406815,2395,3190.6,18.784
Mexico,North America,2022-01-24,282729,3603,2217.41,28.258
Mexico,North America,2022-01-31,166547,3901,1306.21,30.595
Mexico,North America,2022-02-07,86372,3308,677.41,25.944
Mexico,North America,2022-02-14,61576,2385,482.93,18.705
Mexico,North America,2022-02-21,37281,1571,292.39,12.321
Mexico,North America,2022-02-28,21369,930,167.59,7.294
Mexico,North America,2022-03-07,14069,532,110.34,4.172
Mexico,North America,2022-03-14,10068,349,78.96,2.737
Mexico,North America,2022-03-21,6920,209,54.27,1.639
Mexico,North America,2022-03-28,6523,153,51.16,1.2
Mexico,North America,2022-04-04,4757,117,37.31,0.918
Mexico,North America,2022-04-11,3205,71,25.14,0.557
Mexico,North America,2022-04-18,3846,70,30.16,0.549
Mexico,North America,2022-04-25,3993,41,31.32,0.322
Mexico,North America,2022-05-02,4324,42,33.91,0.329
Mexico,North America,2022-05-09,5359,34,42.03,0.267
Mexico,North America,2022-05-16,7750,40,60.78,0.314
Mexico,North America,2022-05-23,12237,38,95.97,0.298
Mexico,North America,2022-05-30,19550,35,153.33,0.275
Mexico,North America,2022-06-06,34371,37,269.57,0.29
Mexico,North America,2022-06-13,55313,76,433.81,0.596
Mexico,North America,2022-06-20,97266,118,762.85,0.925
Mexico,North America,2022-06-27,152465,186,1195.77,1.459
Mexico,North America,2022-07-04,200105,315,1569.4,2.471
Mexico,North America,2022-07-11,213873,559,1677.38,4.384
Mexico,North America,2022-07-18,179987,607,1411.62,4.761
Mexico,North America,2022-07-25,122038,638,957.13,5.004
Mexico,North America,2022-08-01,80263,596,629.49,4.674
Mexico,North America,2022-08-08,53654,423,420.8,3.318
Mexico,North America,2022-08-15,33244,292,260.73,2.29
Mexico,North America,2022-08-22,22956,231,180.04,1.812
Mexico,North America,2022-08-29,16411,171,128.71,1.341
Mexico,North America,2022-09-05,12055,105,94.55,0.824
Mexico,North America,2022-09-12,7691,86,60.32,0.674
Mexico,North America,2022-09-19,7673,55,60.18,0.431
Mexico,North America,2022-09-26,5199,55,40.78,0.431
Mexico,North America,2022-10-03,3878,53,30.41,0.416
Mexico,North America,2022-10-10,2867,22,22.49,0.173
Mexico,North America,2022-10-17,2657,25,20.84,0.196
Mexico,North America,2022-10-24,2840,25,22.27,0.196
Mexico,North America,2022-10-31,2896,24,22.71,0.188
Mexico,North America,2022-11-07,4403,19,34.53,0.149
Mexico,North America,2022-11-14,5670,33,44.47,0.259
Mexico,North America,2022-11-21,7419,22,58.19,0.173
Mexico,North America,2022-11-28,12749,61,99.99,0.478
Mexico,North America,2022-12-05,19203,69,150.61,0.541
Mexico,North America,2022-12-12,26720,117,209.56,0.918
Mexico,North America,2022-12-19,33950,159,266.27,1.247
Mexico,North America,2022-12-26,30816,206,241.69,1.616
Mexico,North America,2023-01-02,31932,280,250.44,2.196
Mexico,North America,2023-01-09,29637,301,232.44,2.361
Mexico,North America,2023-01-16,25514,261,200.1,2.047
Mexico,North America,2023-01-23,23596,251,185.06,1.969
Mexico,North America,2023-01-30,20573,194,161.35,1.522
Mexico,North America,2023-02-06,18694,148,146.61,1.161
Mexico,North America,2023-02-13,19702,170,154.52,1.333
Mexico,North America,2023-02-20,20305,117,159.25,0.918
Mexico,North America,2023-02-27,19418,98,152.29,0.769
Mexico,North America,2023-03-06,20313,107,159.31,0.839
Mexico,North America,2023-03-13,19021,74,149.18,0.58
Mexico,North America,2023-03-20,15357,111,120.44,0.871
Mexico,North America,2023-03-27,15113,96,118.53,0.753
Mexico,North America,2023-04-03,8608,84,67.51,0.659
Mexico,North America,2023-04-10,9869,69,77.4,0.541
Mexico,North America,2023-04-17,9401,73,73.73,0.573
Mexico,North America,2023-04-24,9419,72,73.87,0.565
Mexico,North America,2023-05-01,0,0,0.0,0.0
South Africa,Africa,2019-12-30,0,0,0.0,0.0
South Africa,Africa,2020-01-06,0,0,0.0,0.0
South Africa,Africa,2020-01-13,0,0,0.0,0.0
South Africa,Africa,2020-01-20,0,0,0.0,0.0
South Africa,Africa,2020-01-27,0,0,0.0,0.0
South Africa,Africa,2020-02-03,0,0,0.0,0.0
South Africa,Africa,2020-02-10,0,0,0.0,0.0
South Africa,Africa,2020-02-17,0,0,0.0,0.0
South Africa,Africa,2020-02-24,0,0,0.0,0.0
South Africa,Africa,2020-03-02,2,0,0.03,0.0
South Africa,Africa,2020-03-09,36,0,0.6,0.0
South Africa,Africa,2020-03-16,202,0,3.37,0.0
South Africa,Africa,2020-03-23,947,1,15.81,0.017
South Africa,Africa,2020-03-30,398,8,6.65,0.134
South Africa,Africa,2020-04-06,443,19,7.4,0.317
South Africa,Africa,2020-04-13,1006,24,16.8,0.401
South Africa,Africa,2020-04-20,1327,34,22.16,0.568
South Africa,Africa,2020-04-27,1975,37,32.97,0.618
South Africa,Africa,2020-05-04,3084,63,51.49,1.052
South Africa,Africa,2020-05-11,4935,75,82.4,1.252
South Africa,Africa,2020-05-18,6988,146,116.67,2.438
South Africa,Africa,2020-05-25,9624,236,160.68,3.94
South Africa,Africa,2020-06-01,15006,1012,250.54,16.897
South Africa,Africa,2020-06-08,19763,792,329.97,13.223
South Africa,Africa,2020-06-15,26945,1007,449.88,16.813
South Africa,Africa,2020-06-22,39119,1184,653.14,19.768
South Africa,Africa,2020-06-29,56177,874,937.94,14.592
South Africa,Africa,2020-07-06,76207,945,1272.37,15.778
South Africa,Africa,2020-07-13,86695,977,1447.48,16.312
South Africa,Africa,2020-07-20,83321,1707,1391.14,28.5
South Africa,Africa,2020-07-27,69090,1498,1153.54,25.011
South Africa,Africa,2020-08-03,49898,2057,833.11,34.344
South Africa,Africa,2020-08-10,30465,1467,508.65,24.493
South Africa,Africa,2020-08-17,23392,1310,390.56,21.872
South Africa,Africa,2020-08-24,15506,994,258.89,16.596
South Africa,Africa,2020-08-31,14333,798,239.31,13.324
South Africa,Africa,2020-09-07,11330,648,189.17,10.819
South Africa,Africa,2020-09-14,11442,513,191.04,8.565
South Africa,Africa,2020-09-21,9842,436,164.32,7.28
South Africa,Africa,2020-09-28,10218,562,170.6,9.383
South Africa,Africa,2020-10-05,11180,620,186.66,10.352
South Africa,Africa,2020-10-12,11235,77,187.58,1.286
South Africa,Africa,2020-10-19,12115,220,202.27,3.673
South Africa,Africa,2020-10-26,11206,85,187.1,1.419
South Africa,Africa,2020-11-02,10454,72,174.54,1.202
South Africa,Africa,2020-11-09,13276,140,221.66,2.337
South Africa,Africa,2020-11-16,16227,207,270.93,3.456
South Africa,Africa,2020-11-23,19730,594,329.42,9.918
South Africa,Africa,2020-11-30,25310,628,422.58,10.485
South Africa,Africa,2020-12-07,42516,1039,709.86,17.347
South Africa,Africa,2020-12-14,59512,1433,993.62,23.926
South Africa,Africa,2020-12-21,82434,1982,1376.33,33.092
South Africa,Africa,2020-12-28,93978,2654,1569.08,44.312
South Africa,Africa,2021-01-04,125287,3649,2091.82,60.924
South Africa,Africa,2021-01-11,111483,4027,1861.34,67.236
South Africa,Africa,2021-01-18,79180,3723,1322.0,62.16
South Africa,Africa,2021-01-25,44397,3377,741.26,56.383
South Africa,Africa,2021-02-01,24464,2229,408.46,37.216
South Africa,Africa,2021-02-08,16363,1641,273.2,27.398
South Africa,Africa,2021-02-15,12304,1119,205.43,18.683
South Africa,Africa,2021-02-22,9858,1001,164.59,16.713
South Africa,Africa,2021-03-01,7981,706,133.25,11.788
South Africa,Africa,2021-03-08,8208,614,137.04,10.251
South Africa,Africa,2021-03-15,8387,821,140.03,13.708
South Africa,Africa,2021-03-22,7665,566,127.98,9.45
South Africa,Africa,2021-03-29,7035,306,117.46,5.109
South Africa,Africa,2021-04-05,6026,302,100.61,5.042
South Africa,Africa,2021-04-12,8153,455,136.12,7.597
South Africa,Africa,2021-04-19,8690,414,145.09,6.912
South Africa,Africa,2021-04-26,8472,281,141.45,4.692
South Africa,Africa,2021-05-03,11975,318,199.94,5.309
South Africa,Africa,2021-05-10,16326,459,272.58,7.664
South Africa,Africa,2021-05-17,21428,589,357.77,9.834
South Africa,Africa,2021-05-24,26499,591,442.43,9.867
South Africa,Africa,2021-05-31,32421,566,541.31,9.45
South Africa,Africa,2021-06-07,47934,724,800.32,12.088
South Africa,Africa,2021-06-14,70739,937,1181.07,15.644
South Africa,Africa,2021-06-21,103697,1188,1731.35,19.835
South Africa,Africa,2021-06-28,132450,1729,2211.41,28.868
South Africa,Africa,2021-07-05,132986,2631,2220.36,43.928
South Africa,Africa,2021-07-12,104583,2538,1746.14,42.375
South Africa,Africa,2021-07-19,84225,2812,1406.24,46.95
South Africa,Africa,2021-07-26,79349,2525,1324.83,42.158
South Africa,Africa,2021-08-02,76034,2610,1269.48,43.577
South Africa,Africa,2021-08-09,71959,2246,1201.44,37.5
South Africa,Africa,2021-08-16,84778,2382,1415.47,39.77
South Africa,Africa,2021-08-23,76966,2210,1285.04,36.899
South Africa,Africa,2021-08-30,56823,1882,948.73,31.422
South Africa,Africa,2021-09-06,40220,1408,671.52,23.508
South Africa,Africa,2021-09-13,26115,1365,436.02,22.79
South Africa,Africa,2021-09-20,15627,885,260.91,14.776
South Africa,Africa,2021-09-27,9637,752,160.9,12.556
South Africa,Africa,2021-10-04,5884,539,98.24,8.999
South Africa,Africa,2021-10-11,4682,295,78.17,4.925
South Africa,Africa,2021-10-18,3153,327,52.64,5.46
South Africa,Africa,2021-10-25,2554,249,42.64,4.157
